date,city,price,br,lsqft,bsqft
2006-05-14,Lamorinda,2200000.0,4.0,25200.0,1940.0
2006-10-15,Lamorinda,913000.0,5.0,19550.0,1861.0
2006-04-16,Lamorinda,3500000.0,5.0,33977.0,4414.0
2006-12-10,Lamorinda,1020000.0,5.0,17500.0,1894.0
2006-09-17,Lamorinda,635000.0,4.0,15640.0,1410.0
2006-10-29,Lamorinda,960000.0,3.0,25350.0,1865.0
2006-11-26,Lamorinda,1575000.0,4.0,33495.0,2985.0
2006-06-25,Lamorinda,1500000.0,2.0,37897.0,2296.0
2006-05-07,Lamorinda,900000.0,4.0,19800.0,1964.0
2006-01-29,Lamorinda,775000.0,3.0,10019.0,1410.0
2006-01-01,Lamorinda,1435000.0,5.0,25000.0,2444.0
2006-06-04,Lamorinda,715000.0,3.0,12560.0,1792.0
2006-12-31,Lamorinda,975000.0,3.0,12560.0,1792.0
2006-05-28,Lamorinda,2210000.0,3.0,26250.0,3275.0
2006-01-22,Lamorinda,1475000.0,3.0,8500.0,2080.0
2006-09-03,Lamorinda,1700000.0,4.0,26400.0,2870.0
2006-01-01,Lamorinda,950000.0,3.0,19100.0,1845.0
2006-08-06,Lamorinda,929000.0,3.0,10350.0,1342.0
2006-07-16,Lamorinda,1099000.0,3.0,7000.0,3248.0
2006-09-03,Lamorinda,1375000.0,4.0,41382.0,1439.0
2006-07-09,Lamorinda,1470000.0,3.0,17810.0,2306.0
2006-04-09,Lamorinda,976000.0,4.0,17010.0,1280.0
2006-04-23,Lamorinda,1076000.0,4.0,15000.0,1831.0
2006-05-14,Lamorinda,865000.0,3.0,13500.0,1935.0
2006-07-16,Lamorinda,720000.0,4.0,13000.0,1746.0
2006-10-29,Lamorinda,835000.0,3.0,21000.0,1444.0
2006-09-10,Lamorinda,1175000.0,4.0,27600.0,1723.0
2006-05-28,Lamorinda,1033000.0,3.0,4750.0,1589.0
2006-02-26,Lamorinda,1950000.0,4.0,16200.0,2756.0
2006-04-23,Lamorinda,1575000.0,5.0,15600.0,1649.0
2006-01-01,Lamorinda,740000.0,3.0,22575.0,1299.0
2006-01-15,Lamorinda,900000.0,5.0,22100.0,1836.0
2006-11-05,Lamorinda,820000.0,3.0,27900.0,1437.0
2006-10-29,Lamorinda,950000.0,4.0,53560.0,2131.0
2006-11-12,Lamorinda,1250000.0,6.0,19200.0,2535.0
2006-04-09,Lamorinda,1695000.0,3.0,10080.0,2140.0
2006-01-01,Lamorinda,1275000.0,3.0,69260.0,1860.0
2006-11-26,Lamorinda,1608500.0,4.0,85378.0,2467.0
2006-07-16,Lamorinda,1795000.0,3.0,54800.0,895.0
2006-12-17,Lamorinda,1050000.0,4.0,58400.0,2663.0
2006-10-15,Lamorinda,1100000.0,4.0,38250.0,2516.0
2006-08-06,Lamorinda,1020000.0,3.0,12936.0,2327.0
2006-06-11,Lamorinda,1800000.0,4.0,24000.0,2460.0
2006-10-01,Lamorinda,1299000.0,4.0,20400.0,2510.0
2006-12-17,Lamorinda,1230000.0,3.0,29550.0,1513.0
2006-05-07,Lamorinda,1150000.0,3.0,11780.0,2269.0
2006-12-24,Lamorinda,1495000.0,3.0,5000.0,2600.0
2006-11-19,Lamorinda,900000.0,2.0,31000.0,1656.0
2006-07-16,Lamorinda,1200000.0,4.0,26500.0,1677.0
2006-07-16,Lamorinda,1895000.0,4.0,67440.0,3002.0
2006-09-10,Lamorinda,2430000.0,5.0,48000.0,3986.0
2006-06-11,Lamorinda,941000.0,4.0,8925.0,1590.0
2006-06-04,Lamorinda,775000.0,4.0,19000.0,2435.0
2006-02-19,Lamorinda,940000.0,4.0,20150.0,1370.0
2006-04-23,Lamorinda,2700000.0,5.0,40000.0,4556.0
2006-07-09,Lamorinda,1895000.0,4.0,53143.0,2830.0
2006-03-05,Lamorinda,775000.0,3.0,14400.0,1815.0
2006-04-09,Lamorinda,750000.0,3.0,4000.0,1125.0
2006-07-23,Lamorinda,2850000.0,5.0,44800.0,4247.0
2006-07-16,Lamorinda,895000.0,3.0,24570.0,1345.0
2006-08-20,Lamorinda,1250000.0,3.0,22100.0,2845.0
2006-07-16,Lamorinda,1675000.0,4.0,23400.0,3258.0
2006-03-26,Lamorinda,1090000.0,4.0,42065.0,2688.0
2006-01-22,Lamorinda,1275000.0,4.0,15300.0,1769.0
2006-05-28,Lamorinda,985000.0,5.0,17765.0,2146.0
2006-05-07,Lamorinda,1475000.0,4.0,28050.0,3073.0
2006-03-19,Lamorinda,1390000.0,4.0,28600.0,1601.0
2006-11-05,Lamorinda,900000.0,3.0,12600.0,1818.0
2006-11-19,Lamorinda,1125000.0,3.0,17820.0,1905.0
2006-07-02,Lamorinda,925000.0,3.0,13870.0,1531.0
2006-07-30,Lamorinda,1200000.0,3.0,13950.0,1650.0
2006-05-07,Lamorinda,1535000.0,4.0,23120.0,2659.0
2006-04-09,Lamorinda,975000.0,4.0,13770.0,2005.0
2006-07-23,Lamorinda,1675000.0,4.0,55321.0,3420.0
2006-04-16,Lamorinda,1345000.0,3.0,20350.0,2399.0
2006-05-07,Lamorinda,1375000.0,5.0,21000.0,2167.0
2006-05-28,Lamorinda,1225000.0,4.0,49980.0,2130.0
2006-06-04,Lamorinda,2100000.0,4.0,18200.0,2896.0
2006-03-12,Lamorinda,957000.0,3.0,10200.0,1615.0
2006-03-19,Lamorinda,957000.0,3.0,10200.0,1615.0
2006-01-01,Lamorinda,2400000.0,4.0,64000.0,4130.0
2006-10-08,Lamorinda,1065000.0,4.0,23010.0,2470.0
2006-08-06,Lamorinda,1395000.0,4.0,15680.0,2353.0
2006-08-27,Lamorinda,1000000.0,4.0,14850.0,1855.0
2006-09-24,Lamorinda,850000.0,2.0,11250.0,1238.0
2006-07-02,Lamorinda,2625000.0,6.0,27000.0,3368.0
2006-08-27,Lamorinda,860000.0,3.0,18690.0,1454.0
2006-01-08,Lamorinda,975000.0,4.0,36000.0,2053.0
2006-07-30,Lamorinda,1485000.0,4.0,32500.0,3008.0
2006-02-26,Richmond,450000.0,3.0,2500.0,1574.0
2006-06-04,Richmond,290000.0,3.0,4984.0,1117.0
2006-10-29,Richmond,430000.0,3.0,4984.0,1117.0
2006-07-16,Richmond,475000.0,3.0,12500.0,688.0
2006-01-29,Richmond,355000.0,2.0,6500.0,1056.0
2006-06-04,Richmond,320000.0,3.0,2080.0,1448.0
2006-08-13,Richmond,399000.0,3.0,2080.0,1448.0
2006-08-13,Richmond,548000.0,4.0,4560.0,1699.0
2006-06-04,Richmond,285000.0,2.0,3729.0,1038.0
2006-01-01,Richmond,439000.0,3.0,3374.0,1530.0
2006-05-14,Richmond,435000.0,3.0,2080.0,1448.0
2006-09-10,Richmond,349000.0,2.0,4200.0,939.0
2006-04-16,Richmond,599000.0,,5625.0,3222.0
2006-02-19,Richmond,437000.0,3.0,2080.0,1448.0
2006-03-05,Richmond,680000.0,,5625.0,3319.0
2006-03-19,Richmond,386000.0,1.0,2750.0,652.0
2006-07-16,Richmond,515000.0,4.0,5650.0,747.0
2006-12-17,Richmond,495000.0,3.0,2500.0,1354.0
2006-03-12,Richmond,385000.0,2.0,3000.0,843.0
2006-05-14,Richmond,362000.0,2.0,2825.0,885.0
2006-12-24,Richmond,332500.0,2.0,2825.0,795.0
2006-08-20,Richmond,450000.0,3.0,2483.0,1140.0
2006-04-02,Richmond,280000.0,2.0,5000.0,748.0
2006-10-15,Richmond,525000.0,3.0,2500.0,1595.0
2006-01-29,Richmond,400000.0,3.0,2825.0,970.0
2006-10-01,Richmond,300000.0,1.0,2825.0,548.0
2006-12-17,Richmond,515000.0,4.0,7119.0,1700.0
2006-03-05,Richmond,422500.0,3.0,2500.0,984.0
2006-02-05,Richmond,290000.0,,10000.0,4920.0
2006-09-03,Richmond,1250000.0,2.0,5520.0,3119.0
2006-09-03,Richmond,310000.0,3.0,3750.0,1208.0
2006-01-01,Richmond,360000.0,2.0,2500.0,873.0
2006-08-13,Richmond,550000.0,4.0,5000.0,1458.0
2006-01-01,Richmond,240000.0,2.0,2500.0,663.0
2006-04-16,Richmond,450000.0,3.0,5000.0,1418.0
2006-07-23,Richmond,535000.0,4.0,5000.0,1474.0
2006-12-17,Richmond,445000.0,3.0,2500.0,1012.0
2006-04-16,Richmond,525000.0,4.0,4024.0,1632.0
2006-10-08,Richmond,500000.0,3.0,2500.0,1538.0
2006-11-26,Richmond,460000.0,3.0,5650.0,1477.0
2006-01-22,Richmond,385000.0,2.0,2500.0,925.0
2006-11-19,Richmond,560000.0,3.0,1408.0,1408.0
2006-03-19,Richmond,399000.0,3.0,5000.0,955.0
2006-07-02,Richmond,390000.0,2.0,2600.0,910.0
2006-10-22,Richmond,485000.0,1.0,5424.0,1583.0
2006-05-07,Richmond,405000.0,2.0,5650.0,880.0
2006-03-12,Richmond,433000.0,2.0,5000.0,814.0
2006-03-19,Richmond,433000.0,2.0,5000.0,814.0
2006-08-20,Richmond,500000.0,4.0,5000.0,1202.0
2006-07-02,Richmond,680000.0,8.0,5625.0,3222.0
2006-09-10,Richmond,405000.0,2.0,5000.0,769.0
2006-10-15,Richmond,475000.0,4.0,5500.0,1406.0
2006-10-01,Richmond,721000.0,,5000.0,3320.0
2006-05-14,Richmond,359000.0,2.0,2825.0,950.0
2006-03-12,Richmond,425000.0,2.0,5000.0,845.0
2006-04-23,Richmond,325000.0,3.0,5000.0,1125.0
2006-02-26,Richmond,380000.0,3.0,4500.0,1033.0
2006-08-06,Richmond,412000.0,2.0,5000.0,987.0
2006-07-02,Richmond,173000.0,2.0,13700.0,816.0
2006-08-27,Richmond,210000.0,2.0,13700.0,816.0
2006-07-30,Richmond,190000.0,2.0,13700.0,816.0
2006-12-03,Richmond,205000.0,2.0,13700.0,816.0
2006-03-05,Richmond,175500.0,2.0,13700.0,816.0
2006-11-12,Richmond,445000.0,3.0,5000.0,961.0
2006-01-22,Richmond,240000.0,3.0,3000.0,954.0
2006-05-07,Richmond,255000.0,3.0,3000.0,954.0
2006-09-17,Richmond,410000.0,3.0,3000.0,954.0
2006-11-26,Richmond,390000.0,3.0,2500.0,1243.0
2006-04-09,Richmond,340000.0,2.0,2825.0,977.0
2006-10-15,Richmond,519000.0,5.0,5000.0,1536.0
2006-07-16,Richmond,387000.0,3.0,2300.0,1358.0
2006-02-05,Richmond,372000.0,2.0,2712.0,848.0
2006-09-03,Richmond,360000.0,2.0,3100.0,908.0
2006-06-25,Richmond,360000.0,1.0,2825.0,653.0
2006-03-12,Richmond,433000.0,3.0,5000.0,837.0
2006-01-08,Richmond,432000.0,4.0,5600.0,879.0
2006-07-02,Richmond,464000.0,2.0,1875.0,814.0
2006-06-04,Richmond,375000.0,2.0,2825.0,868.0
2006-10-29,Richmond,375500.0,4.0,5130.0,1350.0
2006-01-29,Richmond,351000.0,2.0,8550.0,1225.0
2006-07-09,Richmond,565000.0,5.0,3869.0,1976.0
2006-12-17,Richmond,480000.0,4.0,5000.0,1259.0
2006-04-16,Richmond,413000.0,3.0,2500.0,1008.0
2006-02-05,Richmond,420000.0,3.0,5000.0,1068.0
2006-05-28,Richmond,455000.0,2.0,5650.0,1005.0
2006-12-17,Richmond,432000.0,6.0,5000.0,1820.0
2006-04-02,Richmond,650000.0,,5625.0,3036.0
2006-06-04,Richmond,465000.0,4.0,5000.0,1430.0
2006-10-29,Richmond,640000.0,4.0,4051.0,2025.0
2006-11-19,Richmond,485000.0,3.0,3750.0,1133.0
2006-02-26,Richmond,480000.0,3.0,2500.0,998.0
2006-11-26,Richmond,440000.0,2.0,7500.0,1811.0
2006-11-19,Richmond,435000.0,3.0,5000.0,1107.0
2006-10-22,Richmond,210000.0,3.0,5000.0,912.0
2006-05-28,Richmond,155000.0,3.0,5000.0,1053.0
2006-01-29,Richmond,327000.0,2.0,5000.0,854.0
2006-07-02,Richmond,428000.0,2.0,5000.0,854.0
2006-03-12,Richmond,390000.0,2.0,5000.0,721.0
2006-10-01,Richmond,525000.0,4.0,5000.0,1406.0
2006-01-29,Richmond,470000.0,3.0,5000.0,1383.0
2006-01-15,Richmond,450000.0,3.0,5000.0,1340.0
2006-02-12,Richmond,490000.0,3.0,5000.0,1051.0
2006-11-26,Richmond,539000.0,4.0,5000.0,2688.0
2006-10-22,Richmond,475000.0,3.0,5000.0,1067.0
2006-04-02,Richmond,404000.0,2.0,5000.0,795.0
2006-01-15,Richmond,383000.0,2.0,2825.0,925.0
2006-12-10,Richmond,290000.0,,4640.0,1133.0
2006-08-13,Richmond,200000.0,,4640.0,1133.0
2006-07-16,Richmond,360500.0,2.0,5000.0,870.0
2006-12-31,Richmond,350000.0,3.0,5000.0,1155.0
2006-12-03,Richmond,475000.0,3.0,5000.0,1320.0
2006-01-08,Richmond,410000.0,2.0,5000.0,895.0
2006-06-11,Richmond,485000.0,2.0,5200.0,908.0
2006-11-12,Richmond,440000.0,3.0,2500.0,1025.0
2006-07-23,Richmond,632000.0,6.0,5000.0,1822.0
2006-02-26,Richmond,385000.0,3.0,5000.0,1257.0
2006-08-27,Richmond,440000.0,3.0,2500.0,1025.0
2006-11-19,Richmond,360000.0,2.0,2500.0,874.0
2006-10-29,Richmond,450000.0,3.0,5000.0,1388.0
2006-02-26,Richmond,462000.0,3.0,5000.0,1388.0
2006-09-10,Richmond,415000.0,3.0,3800.0,1064.0
2006-12-31,Richmond,291500.0,3.0,5050.0,1222.0
2006-04-30,Richmond,460000.0,3.0,3838.0,1016.0
2006-09-24,Richmond,450000.0,3.0,5000.0,1090.0
2006-07-16,Richmond,460000.0,3.0,2750.0,940.0
2006-02-05,Richmond,150000.0,2.0,4068.0,1172.0
2006-01-22,Richmond,412000.0,2.0,5500.0,1066.0
2006-09-03,Richmond,170000.0,3.0,5000.0,1325.0
2006-09-17,Richmond,340000.0,3.0,5000.0,1223.0
2006-03-05,Richmond,425000.0,2.0,2500.0,998.0
2006-07-09,Richmond,380000.0,2.0,2525.0,891.0
2006-01-22,Richmond,560000.0,6.0,5350.0,2283.0
2006-04-09,Richmond,492000.0,2.0,5000.0,1209.0
2006-12-17,Richmond,250000.0,2.0,2675.0,987.0
2006-09-03,Richmond,495000.0,3.0,3969.0,1431.0
2006-09-03,Richmond,535000.0,4.0,2025.0,970.0
2006-10-15,Richmond,980000.0,3.0,4038.0,2255.0
2006-12-10,Richmond,470000.0,2.0,5000.0,901.0
2006-03-05,Richmond,550000.0,3.0,5000.0,1006.0
2006-01-22,Richmond,447000.0,2.0,5000.0,896.0
2006-11-26,Richmond,430000.0,3.0,3355.0,1235.0
2006-01-08,Richmond,425000.0,2.0,5000.0,1120.0
2006-07-23,Richmond,357000.0,2.0,1680.0,722.0
2006-02-19,Richmond,395000.0,4.0,3616.0,2011.0
2006-09-17,Richmond,517500.0,3.0,5000.0,1211.0
2006-06-04,Richmond,437000.0,2.0,2500.0,888.0
2006-03-26,Richmond,550000.0,3.0,5000.0,1813.0
2006-08-13,Richmond,448500.0,2.0,5000.0,845.0
2006-01-15,Richmond,458000.0,2.0,5000.0,1555.0
2006-09-10,Richmond,437000.0,2.0,5000.0,853.0
2006-10-08,Richmond,250000.0,3.0,2500.0,865.0
2006-11-12,Richmond,550000.0,4.0,3200.0,1775.0
2006-05-14,Richmond,335000.0,,5000.0,921.0
2006-08-20,Richmond,482500.0,3.0,5000.0,1053.0
2006-02-19,Richmond,360000.0,2.0,2825.0,1011.0
2006-07-02,Richmond,479000.0,3.0,2500.0,1728.0
2006-05-28,Richmond,440000.0,4.0,5350.0,1186.0
2006-01-29,Richmond,390000.0,3.0,5650.0,1580.0
2006-07-16,Richmond,310000.0,3.0,5000.0,620.0
2006-03-12,Richmond,350000.0,2.0,2825.0,838.0
2006-03-19,Richmond,350000.0,2.0,2825.0,838.0
2006-07-23,Richmond,400000.0,2.0,3390.0,990.0
2006-08-20,Richmond,420000.0,1.0,2825.0,872.0
2006-08-20,Richmond,310000.0,2.0,4500.0,1128.0
2006-04-30,Richmond,330000.0,3.0,5000.0,1036.0
2006-12-03,Richmond,435000.0,3.0,4592.0,1531.0
2006-12-10,Richmond,520000.0,4.0,7840.0,2084.0
2006-12-10,Richmond,440000.0,3.0,3838.0,1431.0
2006-02-12,Richmond,535000.0,2.0,3200.0,1065.0
2006-03-12,Richmond,498000.0,3.0,2900.0,1690.0
2006-05-28,Richmond,465000.0,3.0,3750.0,1476.0
2006-05-14,Richmond,510000.0,3.0,2800.0,1583.0
2006-06-25,Richmond,380000.0,3.0,3800.0,1040.0
2006-10-29,Richmond,439000.0,4.0,3000.0,1276.0
2006-02-19,Richmond,365000.0,2.0,3390.0,887.0
2006-07-02,Richmond,395000.0,3.0,3800.0,1222.0
2006-07-30,Richmond,480000.0,4.0,5136.0,1717.0
2006-01-29,Richmond,560000.0,4.0,5000.0,1800.0
2006-07-02,Richmond,400000.0,3.0,2500.0,985.0
2006-04-23,Richmond,450000.0,3.0,4050.0,1531.0
2006-10-01,Richmond,450000.0,4.0,5040.0,1717.0
2006-10-22,Richmond,460000.0,2.0,8576.0,676.0
2006-05-28,Richmond,990000.0,3.0,3376.0,1821.0
2006-06-25,Richmond,308000.0,2.0,4366.0,980.0
2006-06-11,Richmond,979000.0,3.0,3371.0,1897.0
2006-01-08,Richmond,472000.0,3.0,3150.0,1643.0
2006-02-05,Richmond,250000.0,4.0,4294.0,1701.0
2006-04-02,Richmond,335000.0,2.0,5000.0,866.0
2006-10-08,Richmond,390000.0,2.0,3300.0,720.0
2006-12-03,Richmond,565000.0,3.0,4000.0,1712.0
2006-09-17,Richmond,442000.0,4.0,5292.0,1578.0
2006-09-10,Richmond,444000.0,2.0,4000.0,561.0
2006-03-26,Richmond,481000.0,3.0,5000.0,1105.0
2006-12-03,Richmond,566000.0,3.0,4000.0,1085.0
2006-01-15,Richmond,560000.0,3.0,2970.0,1175.0
2006-01-01,Richmond,210000.0,1.0,5000.0,644.0
2006-07-09,Richmond,415000.0,,5625.0,2668.0
2006-09-17,Richmond,320000.0,2.0,5000.0,600.0
2006-04-30,Richmond,860000.0,,5880.0,3782.0
2006-08-13,Richmond,385000.0,3.0,2500.0,1002.0
2006-11-26,Richmond,180000.0,3.0,1900.0,870.0
2006-10-15,Richmond,80000.0,3.0,1900.0,870.0
2006-11-26,Richmond,480000.0,3.0,2090.0,1512.0
2006-06-04,Richmond,463000.0,4.0,5000.0,1890.0
2006-11-12,Richmond,550000.0,2.0,2040.0,1232.0
2006-09-03,Richmond,1500000.0,,5768.0,4137.0
2006-07-16,Richmond,460000.0,2.0,1498.0,1387.0
2006-10-15,Richmond,475000.0,4.0,1100.0,1312.0
2006-01-01,Richmond,420000.0,2.0,4294.0,1158.0
2006-02-12,Richmond,325000.0,2.0,5000.0,918.0
2006-05-28,Richmond,320000.0,2.0,4180.0,1185.0
2006-09-24,Richmond,450000.0,3.0,1020.0,1286.0
2006-04-23,Richmond,405000.0,2.0,5000.0,1263.0
2006-02-12,Richmond,545000.0,3.0,4000.0,1212.0
2006-10-29,Richmond,249000.0,2.0,975.0,1230.0
2006-06-04,Richmond,435000.0,2.0,1020.0,1289.0
2006-09-24,Richmond,550000.0,4.0,3955.0,1692.0
2006-05-14,Richmond,345000.0,2.0,2825.0,717.0
2006-08-06,Richmond,450000.0,3.0,3500.0,1258.0
2006-12-03,Richmond,670000.0,3.0,5200.0,1716.0
2006-01-22,Richmond,256000.0,3.0,3240.0,1146.0
2006-06-11,Richmond,720000.0,8.0,5625.0,3158.0
2006-07-23,Richmond,399000.0,3.0,4500.0,1124.0
2006-10-15,Richmond,410000.0,4.0,5000.0,1768.0
2006-05-14,Richmond,531000.0,3.0,3600.0,1245.0
2006-04-09,Richmond,342000.0,2.0,2500.0,896.0
2006-07-23,Richmond,370000.0,1.0,4294.0,710.0
2006-05-28,Richmond,350000.0,3.0,4294.0,1296.0
2006-08-20,Richmond,450000.0,3.0,1186.0,1293.0
2006-06-04,Richmond,400000.0,3.0,6000.0,1169.0
2006-10-22,Richmond,435000.0,3.0,975.0,1258.0
2006-07-02,Richmond,440000.0,1.0,5650.0,716.0
2006-02-19,Richmond,425000.0,3.0,3750.0,1131.0
2006-09-17,Richmond,434000.0,3.0,975.0,1258.0
2006-12-10,Richmond,550000.0,4.0,3716.0,1614.0
2006-02-05,Richmond,420000.0,2.0,2825.0,932.0
2006-05-07,Richmond,450000.0,2.0,1165.0,1165.0
2006-06-11,Richmond,425000.0,2.0,3600.0,1317.0
2006-06-11,Richmond,640000.0,,4219.0,2289.0
2006-03-05,Richmond,365000.0,2.0,2500.0,560.0
2006-12-03,Richmond,405000.0,3.0,3750.0,1344.0
2006-04-30,Richmond,375000.0,2.0,3225.0,736.0
2006-10-22,Richmond,675000.0,,5063.0,3141.0
2006-07-02,Richmond,460000.0,3.0,3750.0,1564.0
2006-09-03,Richmond,495000.0,3.0,4180.0,2015.0
2006-12-03,Richmond,1400000.0,3.0,6039.0,3316.0
2006-05-07,Richmond,380000.0,3.0,1920.0,1496.0
2006-05-07,Richmond,579000.0,5.0,5650.0,1970.0
2006-04-30,Richmond,306500.0,3.0,2500.0,922.0
2006-10-22,Richmond,500000.0,3.0,2500.0,1475.0
2006-09-10,Richmond,484000.0,5.0,2812.0,1792.0
2006-05-21,Richmond,440000.0,2.0,3050.0,1110.0
2006-08-06,Richmond,420000.0,3.0,2825.0,1358.0
2006-01-29,Richmond,468000.0,3.0,2100.0,1313.0
2006-12-24,Richmond,990000.0,3.0,5196.0,1821.0
2006-10-01,Richmond,1020000.0,3.0,4400.0,1424.0
2006-07-02,Richmond,530000.0,3.0,3800.0,1656.0
2006-05-14,Richmond,535000.0,3.0,4294.0,1183.0
2006-03-12,Richmond,324000.0,2.0,4200.0,660.0
2006-07-02,Richmond,755000.0,2.0,3000.0,651.0
2006-03-26,Richmond,375000.0,2.0,4200.0,1186.0
2006-11-12,Richmond,380000.0,2.0,2825.0,972.0
2006-08-20,Richmond,325000.0,3.0,6000.0,1198.0
2006-11-19,Richmond,435000.0,3.0,6000.0,1198.0
2006-09-10,Richmond,350000.0,2.0,5500.0,1358.0
2006-12-10,Richmond,490000.0,2.0,5500.0,1358.0
2006-06-11,Richmond,450000.0,3.0,4340.0,1227.0
2006-03-19,Richmond,390000.0,2.0,2500.0,751.0
2006-04-16,Richmond,390000.0,2.0,4340.0,1078.0
2006-07-30,Richmond,650000.0,,5500.0,3446.0
2006-11-26,Richmond,520000.0,4.0,3800.0,1648.0
2006-02-05,Richmond,410000.0,3.0,2565.0,940.0
2006-06-25,Richmond,381000.0,2.0,2430.0,878.0
2006-10-08,Richmond,490000.0,3.0,4100.0,1215.0
2006-10-08,Richmond,460000.0,3.0,4650.0,1404.0
2006-07-16,Richmond,360000.0,2.0,2500.0,828.0
2006-10-29,Richmond,400000.0,2.0,5000.0,1003.0
2006-04-30,Richmond,412000.0,2.0,4745.0,1244.0
2006-05-21,Richmond,400000.0,2.0,3300.0,1302.0
2006-01-08,Richmond,450000.0,6.0,5000.0,1848.0
2006-11-19,Richmond,381000.0,4.0,2725.0,1349.0
2006-07-02,Richmond,686500.0,,4219.0,2961.0
2006-08-06,Richmond,210000.0,1.0,2825.0,381.0
2006-11-19,Richmond,761000.0,2.0,6000.0,880.0
2006-07-23,Richmond,560000.0,4.0,4850.0,1674.0
2006-01-22,Richmond,335000.0,3.0,5650.0,731.0
2006-01-01,Richmond,360000.0,3.0,2500.0,1692.0
2006-05-14,Richmond,710000.0,2.0,2680.0,879.0
2006-10-15,Richmond,529000.0,6.0,7500.0,1690.0
2006-06-11,Richmond,569000.0,2.0,1950.0,590.0
2006-02-12,Richmond,335000.0,,5000.0,660.0
2006-04-09,Richmond,465000.0,4.0,4645.0,955.0
2006-10-01,Richmond,465000.0,3.0,2700.0,1491.0
2006-04-30,Richmond,430000.0,3.0,5650.0,1018.0
2006-08-13,Richmond,598000.0,4.0,7800.0,1821.0
2006-10-15,Richmond,481000.0,2.0,5650.0,1380.0
2006-07-23,Richmond,388000.0,2.0,4100.0,951.0
2006-07-02,Richmond,365000.0,2.0,2825.0,893.0
2006-12-17,Richmond,650000.0,,5625.0,3192.0
2006-02-05,Richmond,489000.0,4.0,5650.0,1920.0
2006-02-12,Richmond,375000.0,2.0,3800.0,1078.0
2006-09-10,Richmond,447000.0,4.0,4028.0,1100.0
2006-04-30,Richmond,480000.0,4.0,5035.0,1396.0
2006-06-04,Richmond,590000.0,4.0,4520.0,1320.0
2006-12-03,Richmond,395000.0,4.0,4028.0,1100.0
2006-01-29,Richmond,299000.0,1.0,5060.0,631.0
2006-11-05,Richmond,375000.0,1.0,5060.0,631.0
2006-08-20,Richmond,460000.0,3.0,3390.0,1140.0
2006-04-16,Richmond,466000.0,4.0,5250.0,1565.0
2006-12-31,Richmond,577500.0,5.0,6300.0,1722.0
2006-01-08,Richmond,525000.0,4.0,6215.0,1614.0
2006-05-21,Richmond,399000.0,2.0,7119.0,855.0
2006-09-24,Richmond,334000.0,2.0,5650.0,933.0
2006-11-19,Richmond,550000.0,,5625.0,1960.0
2006-11-12,Richmond,535000.0,5.0,5000.0,1748.0
2006-08-27,Richmond,990000.0,3.0,5625.0,1897.0
2006-02-05,Richmond,370000.0,2.0,2500.0,1161.0
2006-12-24,Richmond,565000.0,4.0,5000.0,1667.0
2006-08-13,Richmond,310000.0,3.0,2625.0,840.0
2006-01-01,Richmond,438000.0,4.0,4480.0,1112.0
2006-05-14,Richmond,417000.0,3.0,4180.0,1026.0
2006-09-17,Richmond,373000.0,2.0,2500.0,826.0
2006-08-20,Richmond,500000.0,3.0,4480.0,1764.0
2006-01-29,Richmond,390000.0,4.0,4480.0,1025.0
2006-01-08,Richmond,540000.0,,3965.0,3166.0
2006-11-19,Richmond,572000.0,,4750.0,3141.0
2006-01-22,Richmond,415000.0,3.0,5000.0,1052.0
2006-08-13,Richmond,395000.0,2.0,2500.0,945.0
2006-09-17,Richmond,320000.0,2.0,2500.0,817.0
2006-10-01,Richmond,620000.0,4.0,5000.0,1531.0
2006-04-09,Richmond,420000.0,3.0,5000.0,1039.0
2006-08-06,Richmond,761000.0,5.0,3640.0,1652.0
2006-07-16,Richmond,290000.0,2.0,2500.0,636.0
2006-08-20,Richmond,325000.0,2.0,3800.0,1030.0
2006-02-05,Richmond,450000.0,3.0,3800.0,1283.0
2006-01-01,Richmond,900000.0,2.0,5400.0,1123.0
2006-06-18,Richmond,325000.0,2.0,4200.0,1032.0
2006-03-26,Richmond,460000.0,3.0,3300.0,1273.0
2006-01-01,Richmond,425000.0,3.0,2625.0,929.0
2006-03-05,Richmond,475000.0,3.0,3838.0,1126.0
2006-12-31,Richmond,520000.0,3.0,3800.0,1751.0
2006-05-21,Richmond,332000.0,2.0,2300.0,885.0
2006-05-21,Richmond,400000.0,6.0,4800.0,2190.0
2006-07-02,Richmond,650000.0,2.0,3500.0,1201.0
2006-03-05,Richmond,440000.0,2.0,5000.0,989.0
2006-02-12,Richmond,510000.0,5.0,5000.0,1279.0
2006-06-11,Richmond,183000.0,3.0,5000.0,1072.0
2006-09-03,Richmond,400000.0,3.0,5000.0,1006.0
2006-09-17,Richmond,425000.0,2.0,2700.0,1028.0
2006-11-12,Richmond,225000.0,2.0,3300.0,857.0
2006-03-26,Richmond,420000.0,4.0,4800.0,1635.0
2006-09-10,Richmond,385000.0,3.0,5000.0,1026.0
2006-10-22,Richmond,440000.0,3.0,4000.0,996.0
2006-10-01,Richmond,1255000.0,3.0,5400.0,1553.0
2006-03-05,Richmond,375000.0,2.0,4000.0,1144.0
2006-01-01,Richmond,377000.0,3.0,2330.0,952.0
2006-03-05,Richmond,675000.0,,5000.0,3004.0
2006-05-21,Richmond,450000.0,3.0,4000.0,1038.0
2006-02-12,Richmond,402000.0,2.0,4000.0,854.0
2006-06-25,Richmond,460000.0,3.0,4000.0,996.0
